"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"FERNANDO CURY" "CHAVANTES" 580 7643 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.59 "TOTAL:39,37%"
"HERCULANO PASSOS" "ÓLEO" 166 2187 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.59 "TOTAL:36,26%"
"ROGÉRIO NOGUEIRA" "RAFARD" 479 6309 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.59 "TOTAL:32,14%"
"ZÉ LUIZ DO SINDICATO" "SÃO PEDRO" 1447 19059 "SUPLENTE" "DEPUTADO FEDERAL" 7.59 "TOTAL:39,06%"
"ANA ABREU" "JACAREÍ" 9840 129511 "SUPLENTE" "DEPUTADO ESTADUAL" 7.6 "TOTAL:31,43%"
"CURIATI" "ARANDU" 334 4395 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.6 "TOTAL:50,97%"
"EDINHO ARAUJO" "SANTO ANTÔNIO DO ARACANGUÁ" 387 5093 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.6 "TOTAL:57,51%"
"GIRIBONI" "TEJUPÁ" 232 3054 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.6 "TOTAL:35,5%"
"VANDERLEI MACRIS" "ARTUR NOGUEIRA" 1994 26232 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.6 "TOTAL:41,22%"
"ARLINDO CHINAGLIA" "LOURDES" 119 1564 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.61 "TOTAL:55,69%"
"BRUNA FURLAN" "JANDIRA" 4692 61667 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.61 "TOTAL:38,87%"
"DR UBIALI" "MIGUELÓPOLIS" 943 12397 "SUPLENTE" "DEPUTADO FEDERAL" 7.61 "TOTAL:52,77%"
"ESTEVAM GALVÃO" "MARACAÍ" 672 8835 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 7.61 "TOTAL:54,09%"
"PEDRO TOBIAS" "SÃO PEDRO DO TURVO" 335 4403 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.61 "TOTAL:44,68%"
"EDINHO ARAUJO" "SÃO FRANCISCO" 154 2021 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.62 "TOTAL:52,2%"
"FERNANDO CURY" "BERNARDINO DE CAMPOS" 504 6611 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.62 "TOTAL:44,55%"
"GILMAR GIMENES" "PAULO DE FARIA" 388 5094 "SUPLENTE" "DEPUTADO ESTADUAL" 7.62 "TOTAL:38,16%"
"GIRIBONI" "UBIRAJARA" 219 2873 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.62 "TOTAL:57,88%"
"JOÃO DADO" "PAULO DE FARIA" 388 5094 "SUPLENTE" "DEPUTADO FEDERAL" 7.62 "TOTAL:47,55%"
"JOÃO PAULO RILLO" "MIRASSOL" 2474 32482 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.62 "TOTAL:48,4%"
"MARIA LÚCIA AMARY" "CONCHAS" 759 9963 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.62 "TOTAL:40,71%"
"SILVIO TORRES" "MARABÁ PAULISTA" 193 2533 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.62 "TOTAL:49,31%"
"CARLOS SAMPAIO" "CABRÁLIA PAULISTA" 227 2975 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.63 "TOTAL:44,44%"
"CELSO RUSSOMANNO" "CAÇAPAVA" 4196 54984 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.63 "TOTAL:35,1%"
"EDINHO ARAUJO" "JACI" 325 4262 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.63 "TOTAL:69,19%"
"DILADOR BORGES" "SUZANÁPOLIS" 174 2278 "SUPLENTE" "DEPUTADO ESTADUAL" 7.64 "TOTAL:60,14%"
"FERNANDO CAPEZ" "BÁLSAMO" 443 5800 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.64 "TOTAL:53,04%"
"GUILHERME CAMPOS" "TAPIRATIBA" 630 8250 "SUPLENTE" "DEPUTADO FEDERAL" 7.64 "TOTAL:53,84%"
"ARLINDO CHINAGLIA" "CORONEL MACEDO" 264 3453 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.65 "TOTAL:54,88%"
"JANETE PIETÁ" "GUARULHOS" 55543 725993 "SUPLENTE" "DEPUTADO FEDERAL" 7.65 "TOTAL:34,34%"
"JOAO CARAMEZ" "PARDINHO" 304 3973 "SUPLENTE" "DEPUTADO ESTADUAL" 7.65 "TOTAL:58,61%"
"LUIZ LAURO FILHO" "MORUNGABA" 630 8236 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.65 "TOTAL:46,27%"
"DUARTE NOGUEIRA" "MARABÁ PAULISTA" 194 2533 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.66 "TOTAL:49,31%"
"LÉO OLIVEIRA" "TAQUARAL" 136 1775 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.66 "TOTAL:66,09%"
"THAME" "ÁLVARES MACHADO" 1077 14063 "SUPLENTE" "DEPUTADO FEDERAL" 7.66 "TOTAL:45,82%"
"WALTER IHOSHI" "PARAPUÃ" 504 6581 "SUPLENTE" "DEPUTADO FEDERAL" 7.66 "TOTAL:48,99%"
"BRUNO FELICIO" "IGARAÇU DO TIETÊ" 1146 14942 "SUPLENTE" "DEPUTADO ESTADUAL" 7.67 "TOTAL:37,83%"
"ESTEVAM GALVÃO" "LAVRINHAS" 365 4759 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 7.67 "TOTAL:43,5%"
"LUIZ FERNANDO" "SÃO BERNARDO DO CAMPO" 37686 491192 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.67 "TOTAL:44,73%"
"POLLYANA GAMA" "TREMEMBÉ" 1497 19527 "SUPLENTE" "DEPUTADO FEDERAL" 7.67 "TOTAL:34,23%"
"CIDINHA" "SANTO ANTÔNIO DO ARACANGUÁ" 391 5093 "SUPLENTE" "DEPUTADO ESTADUAL" 7.68 "TOTAL:69,08%"
"ITAMAR BORGES" "DOLCINÓPOLIS" 139 1811 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.68 "TOTAL:68,03%"
"TIRIRICA" "CASTILHO" 854 11115 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.68 "TOTAL:31,57%"
"DILADOR BORGES" "GUARARAPES" 1455 18911 "SUPLENTE" "DEPUTADO ESTADUAL" 7.69 "TOTAL:57,64%"
"ISAAC DO CARMO" "TAUBATÉ" 13385 173952 "SUPLENTE" "DEPUTADO ESTADUAL" 7.69 "TOTAL:45,19%"
"MARCOS MARTINS" "REGINÓPOLIS" 278 3614 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.69 "TOTAL:53,74%"
"NELSON MARQUEZELLI" "DIVINOLÂNDIA" 617 8019 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.69 "TOTAL:50,91%"
"GONZAGA" "ANGATUBA" 1059 13761 "SUPLENTE" "DEPUTADO ESTADUAL" 7.7 "TOTAL:52,92%"
"ADEMILSON MARCENERO" "PIRAPORA DO BOM JESUS" 684 8869 "SUPLENTE" "DEPUTADO ESTADUAL" 7.71 "TOTAL:62,6%"
"ANA DO CARMO" "SÃO BERNARDO DO CAMPO" 37878 491192 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.71 "TOTAL:44,73%"
"CAIO FRANÇA" "MONGAGUÁ" 2238 29014 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.71 "TOTAL:25,4%"
"CAMARINHA / ABELARDO CAMARINHA" "QUINTANA" 310 4019 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.71 "TOTAL:51,33%"
"DUARTE NOGUEIRA" "RANCHARIA" 1425 18491 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.71 "TOTAL:46,98%"
"ESTEVAM GALVÃO" "MARAPOAMA" 161 2087 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 7.71 "TOTAL:40,97%"
"GERSON SARTORI" "VÁRZEA PAULISTA" 5332 69169 "SUPLENTE" "DEPUTADO FEDERAL" 7.71 "TOTAL:39,43%"
"ROGÉRIO NOGUEIRA" "PORTO FELIZ" 2380 30853 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.71 "TOTAL:33,55%"
"VANDERLEI MACRIS" "MESÓPOLIS" 101 1310 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.71 "TOTAL:43,81%"
"CELSO RUSSOMANNO" "CARAGUATATUBA" 4616 59794 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.72 "TOTAL:33,88%"
"GIRIBONI" "CAPELA DO ALTO" 800 10363 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.72 "TOTAL:62,02%"
"MAURO BRAGATO" "PARAPUÃ" 508 6581 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.72 "TOTAL:48,56%"
"RAFAEL SILVA" "DUMONT" 407 5270 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.72 "TOTAL:42,37%"
"SILVIO TORRES" "ÁGUAS DE SANTA BÁRBARA" 280 3627 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.72 "TOTAL:36,12%"
"ANTONIO MENTOR" "CAJOBI" 485 6275 "SUPLENTE" "DEPUTADO ESTADUAL" 7.73 "TOTAL:64,23%"
"CELSO RUSSOMANNO" "ARTUR NOGUEIRA" 2028 26232 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.73 "TOTAL:41,22%"
"DR. ULYSSES" "GUAPIARA" 865 11190 "SUPLENTE" "DEPUTADO ESTADUAL" 7.73 "TOTAL:52,95%"
"VANDERLEI MACRIS" "LUCÉLIA" 851 11013 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.73 "TOTAL:41,24%"
"VANDERLEI MACRIS" "CUNHA" 1098 14201 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.73 "TOTAL:42,99%"
"BALEIA ROSSI" "SANTA CRUZ DA ESPERANÇA" 111 1434 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.74 "TOTAL:65,06%"
"FERNANDO CURY" "MARABÁ PAULISTA" 196 2533 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.74 "TOTAL:58,82%"
"MILTON MONTI" "URU" 88 1137 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.74 "TOTAL:64,64%"
"RITA PASSOS" "MAIRINQUE" 2240 28947 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.74 "TOTAL:26,23%"
"DUARTE NOGUEIRA" "IGARAPAVA" 1204 15528 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.75 "TOTAL:46,19%"
"GUILHERME MUSSI" "BOM SUCESSO DE ITARARÉ" 185 2388 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.75 "TOTAL:60,97%"
"BOLÇONE" "SALES" 281 3620 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.76 "TOTAL:52,81%"
"CARLÃO PIGNATARI" "IBIRÁ" 514 6627 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.76 "TOTAL:57,08%"
"EVANDRO GUSSI" "SAGRES" 132 1701 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.76 "TOTAL:65,61%"
"ITAMAR BORGES" "MAGDA" 177 2281 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.76 "TOTAL:48,14%"
"WELSON GASPARINI" "SERRA AZUL" 402 5182 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.76 "TOTAL:54,1%"
"ANDRÉ DO PRADO" "PARANAPANEMA" 821 10562 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.77 "TOTAL:43,61%"
"ANDRÉ DO PRADO" "BARRA DO TURVO" 355 4566 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.77 "TOTAL:49,88%"
"ELIAS CORDEIRO" "GUARANI D'OESTE" 104 1339 "SUPLENTE" "DEPUTADO FEDERAL" 7.77 "TOTAL:42,28%"
"GIRIBONI" "SÃO PEDRO DO TURVO" 342 4403 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.77 "TOTAL:44,68%"
"ITAMAR BORGES" "SÃO FRANCISCO" 157 2021 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.77 "TOTAL:60,91%"
"MARIA LÚCIA AMARY" "GUAPIARA" 870 11190 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.77 "TOTAL:52,95%"
"ANDRÉ DO PRADO" "CANANÉIA" 555 7137 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.78 "TOTAL:37,43%"
"CARLOS SAMPAIO" "PRESIDENTE ALVES" 216 2778 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.78 "TOTAL:38,1%"
"CELSO RUSSOMANNO" "PERUÍBE" 2949 37921 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.78 "TOTAL:38,99%"
"JUNJI ABE" "SÃO JOSÉ DO BARREIRO" 218 2802 "SUPLENTE" "DEPUTADO FEDERAL" 7.78 "TOTAL:62,03%"
"PAULINHO DA FORÇA" "CRUZEIRO" 3663 47058 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.78 "TOTAL:25,37%"
"ALEXANDRE LEITE" "ITAOCA" 169 2169 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 7.79 "TOTAL:56,85%"
"CARUSO" "CASA BRANCA" 1214 15589 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.79 "TOTAL:35,77%"
"FAUSTO PINATO" "SÃO JOÃO DAS DUAS PONTES" 151 1938 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 7.79 "TOTAL:43,65%"
"GIRIBONI" "ITAPIRAPUÃ PAULISTA" 187 2400 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.79 "TOTAL:73,84%"
"LUCIANO BATISTA" "PEDRO DE TOLEDO" 426 5466 "SUPLENTE" "DEPUTADO ESTADUAL" 7.79 "TOTAL:39,07%"
"NELSON MARQUEZELLI" "BILAC" 370 4750 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.79 "TOTAL:39,68%"
"REGINALDO CRUZ" "AVANHANDAVA" 473 6069 "SUPLENTE" "DEPUTADO ESTADUAL" 7.79 "TOTAL:43,69%"
"HERCULANO PASSOS" "ARAÇARIGUAMA" 859 11009 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.8 "TOTAL:37,85%"
"JANIO" "TUPI PAULISTA" 686 8792 "SUPLENTE" "DEPUTADO FEDERAL" 7.8 "TOTAL:46,71%"
"RICARDO BENTINHO DIAS" "INÚBIA PAULISTA" 198 2539 "SUPLENTE" "DEPUTADO FEDERAL" 7.8 "TOTAL:52%"
"BRUNA FURLAN" "SANTANA DE PARNAÍBA" 4865 62255 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.81 "TOTAL:30,23%"
"GERSON SARTORI" "JUNDIAÍ" 18488 236816 "SUPLENTE" "DEPUTADO FEDERAL" 7.81 "TOTAL:54,57%"
"PAULO LIMA" "ÁLVARO DE CARVALHO" 184 2355 "SUPLENTE" "DEPUTADO FEDERAL" 7.81 "TOTAL:54,27%"
"ROGÉRIO NOGUEIRA" "ITU" 7430 95108 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.81 "TOTAL:44,6%"
"CARLOS SAMPAIO" "PEDREIRA" 2056 26277 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.82 "TOTAL:52,93%"
"SAMUEL MOREIRA" "APARECIDA" 1826 23363 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.82 "TOTAL:39,97%"
"VITOR LIPPI" "IPERÓ" 1119 14311 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.82 "TOTAL:47,82%"
"AIRTON GARCIA" "RIBEIRÃO BONITO" 544 6947 "SUPLENTE" "DEPUTADO ESTADUAL" 7.83 "TOTAL:35,56%"
"JEFFERSON CAMPOS" "ARARAS" 6116 78152 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.83 "TOTAL:46,36%"
"GIRIBONI" "GUAPIARA" 877 11190 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.84 "TOTAL:52,95%"
"NELSON MARQUEZELLI" "BARRA DO CHAPÉU" 274 3494 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.84 "TOTAL:63%"
"CARLÃO PIGNATARI" "TANABI" 1222 15565 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.85 "TOTAL:66,83%"
"CORREA NEVES JR" "CRISTAIS PAULISTA" 430 5476 "SUPLENTE" "DEPUTADO FEDERAL" 7.85 "TOTAL:60,06%"
"DR MUNIR DAHER" "BARRETOS" 5145 65556 "SUPLENTE" "DEPUTADO ESTADUAL" 7.85 "TOTAL:58,21%"
"PADRE AFONSO" "SANTO ANTÔNIO DO PINHAL" 370 4715 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.85 "TOTAL:42,1%"
"ROBERTO ENGLER" "JERIQUARA" 187 2381 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.85 "TOTAL:60,81%"
"JOÃO FADEL" "RIBEIRÃO GRANDE" 420 5340 "SUPLENTE" "DEPUTADO FEDERAL" 7.87 "TOTAL:62,13%"
"PASTOR CELSO NASCIMENTO" "BORÁ" 66 839 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.87 "TOTAL:42,43%"
"PURINI" "BAURU" 16349 207821 "SUPLENTE" "DEPUTADO ESTADUAL" 7.87 "TOTAL:52,07%"
"RITA PASSOS" "AGUAÍ" 1466 18638 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.87 "TOTAL:33,26%"
"BRUNO COVAS" "BOFETE" 447 5674 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.88 "TOTAL:42,2%"
"CELSO RUSSOMANNO" "MAUÁ" 19620 248911 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.88 "TOTAL:29,18%"
"MARCIO ALVINO" "POTIM" 717 9099 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.88 "TOTAL:35,46%"
"MARCOS NEVES" "SANTA CRUZ DA ESPERANÇA" 113 1434 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.88 "TOTAL:60,31%"
"MARCOS NEVES" "SANTA CRUZ DA ESPERANÇA" 113 1434 "NÃO ELEITO" "DEPUTADO FEDERAL" 7.88 "TOTAL:65,06%"
"CARLOS SAMPAIO" "RAFARD" 498 6309 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.89 "TOTAL:39,44%"
"FERNANDO CAPEZ" "INDIAPORÃ" 207 2625 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.89 "TOTAL:61,71%"
"LIOZINA" "JÚLIO MESQUITA" 239 3031 "SUPLENTE" "DEPUTADO ESTADUAL" 7.89 "TOTAL:66,22%"
"RODRIGO GARCIA" "PLATINA" 171 2168 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.89 "TOTAL:30,91%"
"RODRIGO GARCIA" "IBIRÁ" 523 6627 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.89 "TOTAL:49,93%"
"DUARTE NOGUEIRA" "CAJURU" 1130 14297 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.9 "TOTAL:58,01%"
"PAULO LIMA" "PRESIDENTE BERNARDES" 656 8308 "SUPLENTE" "DEPUTADO FEDERAL" 7.9 "TOTAL:39,23%"
"SILVIO TORRES" "DOLCINÓPOLIS" 143 1811 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.9 "TOTAL:48,25%"
"EVANDRO GUSSI" "POMPÉIA" 1013 12806 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.91 "TOTAL:50,61%"
"NELSON MARQUEZELLI" "ONDA VERDE" 228 2884 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.91 "TOTAL:45,67%"
"SILVIO TORRES" "GUARANI D'OESTE" 106 1339 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.92 "TOTAL:42,28%"
"ARNALDO JARDIM" "PAULO DE FARIA" 404 5094 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.93 "TOTAL:47,55%"
"DUARTE NOGUEIRA" "FERNANDO PRESTES" 307 3869 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.93 "TOTAL:60,45%"
"ITALIANO" "BEBEDOURO" 3565 44936 "SUPLENTE" "DEPUTADO FEDERAL" 7.93 "TOTAL:42,41%"
"NELSON BUGALHO" "TEODORO SAMPAIO" 988 12464 "SUPLENTE" "DEPUTADO FEDERAL" 7.93 "TOTAL:41,64%"
"PAULINHO DA FORÇA" "ICÉM" 400 5046 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.93 "TOTAL:44,24%"
"CAMPOS MACHADO" "ROSANA" 882 11114 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.94 "TOTAL:52,1%"
"FRANCISCO FRANÇA" "QUADRA" 180 2267 "SUPLENTE" "DEPUTADO ESTADUAL" 7.94 "TOTAL:54,96%"
"PAULO NEME" "PIQUETE" 707 8900 "SUPLENTE" "DEPUTADO FEDERAL" 7.94 "TOTAL:30,65%"
"RODRIGO GARCIA" "TABAPUÃ" 589 7421 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.94 "TOTAL:43,88%"
"ALEXANDRE LEITE" "JOÃO RAMALHO" 230 2888 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 7.96 "TOTAL:65,47%"
"CELSO RUSSOMANNO" "MONGAGUÁ" 2309 29014 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.96 "TOTAL:31,19%"
"DELEGADA GRACIELA" "SÃO JOSÉ DA BELA VISTA" 412 5177 "SUPLENTE" "DEPUTADO FEDERAL" 7.96 "TOTAL:55,55%"
"ED THOMAS" "CRUZÁLIA" 144 1808 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.96 "TOTAL:49,28%"
"ITAMAR BORGES" "ELDORADO" 636 7988 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.96 "TOTAL:42,9%"
"AMELIA NAOMI" "MONTEIRO LOBATO" 226 2836 "SUPLENTE" "DEPUTADO FEDERAL" 7.97 "TOTAL:45,84%"
"CELIA LEAO" "VINHEDO" 3524 44213 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.97 "TOTAL:38,15%"
"DR UBIALI" "PEDREGULHO" 807 10128 "SUPLENTE" "DEPUTADO FEDERAL" 7.97 "TOTAL:45,58%"
"GILMAR GIMENES" "MENDONÇA" 267 3351 "SUPLENTE" "DEPUTADO ESTADUAL" 7.97 "TOTAL:57,98%"
"GUILHERME MUSSI" "PENÁPOLIS" 2804 35203 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.97 "TOTAL:29,58%"
"LUCIANO BATISTA" "SÃO VICENTE" 16293 204431 "SUPLENTE" "DEPUTADO ESTADUAL" 7.97 "TOTAL:48,11%"
"FAUSTO PINATO" "SANTA RITA D'OESTE" 153 1917 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 7.98 "TOTAL:68,86%"
"PROFESSOR GABRIEL MARCOS" "JACUPIRANGA" 780 9778 "SUPLENTE" "DEPUTADO ESTADUAL" 7.98 "TOTAL:36%"
"SILVIO TORRES" "CASTILHO" 887 11115 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.98 "TOTAL:31,57%"
"CELSO RUSSOMANNO" "PAULÍNIA" 4193 52456 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.99 "TOTAL:27,8%"
"RODRIGO GARCIA" "MARTINÓPOLIS" 1139 14263 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.99 "TOTAL:43,96%"
"ARNALDO JARDIM" "DOIS CÓRREGOS" 1164 14541 "ELEITO POR QP" "DEPUTADO FEDERAL" 8 "TOTAL:31,02%"
"BRUNO COVAS" "MERIDIANO" 230 2874 "ELEITO POR QP" "DEPUTADO FEDERAL" 8 "TOTAL:49,65%"
"MAURO BRAGATO" "DRACENA" 2171 27143 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8 "TOTAL:63,62%"
"PAULO LIMA" "PARAPUÃ" 527 6581 "SUPLENTE" "DEPUTADO FEDERAL" 8.01 "TOTAL:48,99%"
"RICARDO IZAR" "GUAIÇARA" 517 6455 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.01 "TOTAL:52,38%"
"ANA PERUGINI" "IRAPURU" 337 4203 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.02 "TOTAL:43,85%"
"ARNALDO JARDIM" "SANTO ANTÔNIO DO JARDIM" 356 4439 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.02 "TOTAL:61,59%"
"PASTOR CELSO NASCIMENTO" "ARARAS" 6269 78152 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.02 "TOTAL:51,32%"
"PAULINHO DA FORÇA" "SANTANA DE PARNAÍBA" 4991 62255 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.02 "TOTAL:30,23%"
"RODRIGO GARCIA" "BADY BASSITT" 756 9427 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.02 "TOTAL:41,83%"
"SILVIO TORRES" "TEJUPÁ" 245 3054 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.02 "TOTAL:47,57%"
"ENIO TATTO" "CAIUÁ" 244 3037 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.03 "TOTAL:50,27%"
"HAMILTON PEREIRA" "PIEDADE" 2534 31564 "SUPLENTE" "DEPUTADO FEDERAL" 8.03 "TOTAL:42,49%"
"RICARDO SILVA" "SANTA ROSA DE VITERBO" 1208 15048 "SUPLENTE" "DEPUTADO FEDERAL" 8.03 "TOTAL:48,6%"
"RITA PASSOS" "GUARANTÃ" 338 4209 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.03 "TOTAL:48,16%"
"SAMUEL MOREIRA" "MONGAGUÁ" 2329 29014 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.03 "TOTAL:31,19%"
"VANDERLEI SIRAQUE" "POTIM" 731 9099 "SUPLENTE" "DEPUTADO FEDERAL" 8.03 "TOTAL:35,46%"
"HAMILTON PEREIRA" "IPERÓ" 1151 14311 "SUPLENTE" "DEPUTADO FEDERAL" 8.04 "TOTAL:47,82%"
"ANALICE FERNANDES" "SÃO JOÃO DE IRACEMA" 104 1292 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.05 "TOTAL:53,71%"
"ANTONIO MENTOR" "SÃO JOÃO DE IRACEMA" 104 1292 "SUPLENTE" "DEPUTADO ESTADUAL" 8.05 "TOTAL:53,71%"
"RAFAEL SILVA" "BATATAIS" 2752 34206 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.05 "TOTAL:55,22%"
"CELSO RUSSOMANNO" "CAMPO LIMPO PAULISTA" 3908 48493 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.06 "TOTAL:35,47%"
"FRANCISCO FRANÇA" "SARAPUÍ" 445 5524 "SUPLENTE" "DEPUTADO ESTADUAL" 8.06 "TOTAL:54,16%"
"BOLÇONE" "PARISI" 143 1771 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.07 "TOTAL:70,4%"
"CELSO RUSSOMANNO" "FRANCO DA ROCHA" 6254 77516 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.07 "TOTAL:21,72%"
"DUARTE NOGUEIRA" "SANTANA DA PONTE PENSA" 105 1299 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.08 "TOTAL:57,66%"
